Identity,text,header,type_of_tweet,screen_and_username,num_followers,num_friends,num_retweets,tweet_language,rumour_identification,,,
917,"JUST IN: Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff, according to multiple reports",charliehebdo,1,CBS News/CBSNews,3493829,413,370,en,1,,,
1040,"Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo",charliehebdo,1,Anonymous/AnonyOps,317497,1142,144,en,1,,,
1265,'It's a massacre. There are dead!' employee of Charlie Hebdo tells French media outlet before call disconnects http://t.co/Q27XnP3AS3,charliehebdo,1,RT/RT_com,842395,460,115,en,1,,,
5015,BREAKING UPDATE: 2 more hostages leave #Sydneysiege site http://t.co/m51P8dUPhB http://t.co/nN9oFekgTZ,sydneysiege,1,RT/RT_com,824778,460,128,en,0,,,
277,#BREAKING - #FRANCE: Hostages taken at company North-East of #Paris https://t.co/4yt6nafpIg #CharlieHebdo http://t.co/DPPbKD3RUk,charliehebdo,1,FRANCE 24/FRANCE24,1256766,379,127,en,0,,,
2084,#Ferguson PD expected to release the name of officer who killed Mike Brown shortly. Watch here http://t.co/7XiK3mhlzZ,ferguson,1,Christina Coleman/ChrissyCole,9324,549,137,en,0,,,
1245,Cartoonist @davpope takes on the #CharlieHebdo attack: http://t.co/eFaaaLWLzP http://t.co/UV4C791jpT,charliehebdo,1,SpeedReads/SpeedReads,7783,525,446,en,1,,,
2382,Police blocking cars from entering #Ferguson right now http://t.co/e6DQpD0vmE,ferguson,1,Antonio French/AntonioFrench,99954,1031,318,en,1,,,
571,5 held by gunman at kosher supermarket in #Paris as 2nd hostage-taking underway: AP. Gunman linked to Thursday's killing of policewoman.,charliehebdo,1,CBC News Alerts/CBCAlerts,422385,271,113,en,1,,,
1435,Above us only sky. #CharlieHebdo http://t.co/WeGydbsacQ,charliehebdo,1,Donal O'Keeffe/Donal_OKeeffe,5418,2378,173,en,1,,,
3902,"Thoughts go out to the family of Nathan Cirillo, 24, who was just identified as the soldier killed in Ottawa today. http://t.co/MMkW0iVIDL",ottawashooting,1,INDIE88/Indie88Toronto,22832,1065,127,en,0,,,
1247,VIDEO: Gunfire and explosions heard at printworks in Dammartin-en-Goele siege http://t.co/RviRV0H3AV,charliehebdo,1,Sky News/SkyNews,1795846,17,981,en,1,,,
3526,BREAKING VIDEO of the #Germanwings #4U9525 crash area http://t.co/wFg8KTSve2 http://t.co/sXS0kTX3b3,germanwings-crash,1,AirLive.net/airlivenet,58397,383,131,en,1,,,
2514,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,ferguson,1,TheAnonNigga/TheAnonMessage2,18440,36,142,en,1,,,
1007,How Parisians responded to the #CharlieHebdo attack... http://t.co/O1qrPOGOJ1 http://t.co/KnnfELpPM6,charliehebdo,1,The Independent/Independent,971736,1763,378,en,1,,,
2064,"Charlie Hebdo editor Stéphane Charbonnier, killed today, on the ""dead or alive"" list of AQAP (Inspire, March 1 2013) http://t.co/MptFsbYWEz",charliehebdo,1,Daniele Raineri/DanieleRaineri,9923,899,213,en,1,,,
5260,"People evacuating via small ladders (above the Lindt cafe) #sydneysiege #MartinPlaceSiege
Photo by@John__Donegan http://t.co/G8HhZwnR9h",sydneysiege,1,702 ABC Sydney/702sydney,43102,2790,208,en,1,,,
1690,"Gunmen responsible for deadly attack on #CharlieHebdo are still on the loose, @fhollande says. http://t.co/sBOkqaRg1Y http://t.co/km88JvZmCa",charliehebdo,1,CNN/CNN,15372714,1035,724,en,1,,,
5002,#BREAKING Reported hostage-taking incident unfolding in Sydney http://t.co/Ur9ec3DtkI,sydneysiege,1,USA TODAY/USATODAY,1376439,781,102,en,0,,,
1985,Thougts and prayers go out to everyone involved in the Paris terrorist situation - Hope everyone comes out save! 🙏,charliehebdo,1,Ali-A/OMGitsAliA,886086,727,290,en,1,,,
294,Horrendous story from Paris - 11 shot dead + many wounded at offices of satirical mag #CharlieHebdo that published cartoons of Muhammad.,charliehebdo,1,Piers Morgan/piersmorgan,4328715,941,348,en,0,,,
1547,Charlie Hebdo Shooting &amp, The Religion Of Peace #JeSuisCharlie #IAmCharlie: http://t.co/l24GPWrTuZ via @YouTube,charliehebdo,1,Jaclyn Glenn/JaclynGlenn,43861,177,195,en,1,,
2012,Nah it isn't though RT @igeldard: This is just brilliant #charliehebdo #sonyhack http://t.co/r9YfMv7rUe,charliehebdo,1,W.E.B.B.I.E DuBois/fivefifths,18022,1246,110,en,1,,,
588,Thousands tweeting #JeSuisCharlie in support of #CharlieHebdo. http://t.co/GfdXTw6jgl,charliehebdo,1,Anne-Marie Tomchak/AMTomchak,4576,1480,449,en,1,,,
3329,"Plane crashes in southern France, 148 on board: Germanwings budget airline was flying from Barcelona to Dusseldorf. http://t.co/2VHTfulQOQ",germanwings-crash,1,malaysiakini.com/malaysiakini,338252,30,27,en,0,,,
2403,Black teenage boys are not men. They are children. Stop referring to a 17 year old as a man. You are killing children. #ferguson,ferguson,1,Anna Thompson/annaxsweat,59,151,236,en,1,,,
2129,".@NBCNews I demand that you retract the lie that #Ferguson people were shouting ""Kill the police"". Reporters at scene have refuted that.",ferguson,1,Patrick/QuadCityPat,2522,897,540,en,0,,,
3998,Ottawa Police won't say if there are still suspects at large, say it is still an active operation - live video http://t.co/aF9HyT9BgX,ottawashooting,1,Breaking News/BreakingNews,6997663,501,127,en,0,,
5077,Ongoing hostage situation in Sydney café. #sydneysiege Major landmarks like the Sydney Opera House evacuated  http://t.co/fmvq54QmTO,sydneysiege,1,BBC News (World)/BBCWorld,8173059,61,539,en,0,,,
3741,#BREAKING: Ottawa Police now confirming a 3rd shooting. This one at the Rideau Centre Mall. No word on injuries at that one.#OttawaShooting,ottawashooting,1,Dave Bradley/dave_bradley,1110,1073,244,en,0,,,
3508,Follow our LIVE coverage of the #Germanwings flight 4U 9525 crash in France: http://t.co/QDmrXB1v6I http://t.co/pgwTvW4fzb,germanwings-crash,1,Reuters Live/ReutersLive,258614,50,124,en,1,,,
2719,real. #Ferguson #mikebrown RT @CleoTrappa_: This. Struck. A. Chord. http://t.co/PhgVOv2JNG,ferguson,1,Jordan Belfort/hollywood_trey,3450,1052,217,en,1,,,
5543,"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",sydneysiege,1,On the Media/onthemedia,53829,1839,725,en,1,,,
5285,"even if you aren't Australian, please spare a thought for those who have been held hostage for hours in Sydney, just a simple thought.",sydneysiege,1,brittany | 54/douncasterkid,5040,453,155,en,1,,,
556,So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/X8iyp64azl,charliehebdo,1,Carlos Latuff/LatuffCartoons,15954,12,5134,en,1,,,
2469,Exactly How Often Do Police Shoot Unarmed Black Men? http://t.co/6KXMOhu2EA #Ferguson http://t.co/1Cd6egf2LQ,ferguson,1,Mother Jones/MotherJones,411313,966,205,en,1,,,
3738,Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,ottawashooting,1,BBC Breaking News/BBCBreaking,11819737,3,1054,en,0,,,
4286,I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,ottawashooting,1,Julian Fantino/JulianFantino,7050,1175,249,en,1,,,
1716,"#MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov http://t.co/MJ9GQkU1aP http://t.co/VTxBG5Gy2v",charliehebdo,1,NCRI-FAC/iran_policy,50071,679,486,en,1,,,
2604,Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson,ferguson,1,Talib Kweli Greene/TalibKweli,911237,2110,170,en,1,,,
5085,Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,sydneysiege,1,BBC Breakfast/BBCBreakfast,139223,1707,291,en,0,,,
1704,"Shooting, hostage situation reported in eastern Paris' Porte de Vincennes area, prosecutor's office says. http://t.co/7Bxdhozq4H",charliehebdo,1,CNN Breaking News/cnnbrk,22711159,113,487,en,1,,,
2139,Chief Jackson: officer was not aware that #MikeBrown was a robbery suspect. #Ferguson,ferguson,1,T.J. Holmes/tjholmes,101190,35,155,en,0,,,
3239,#Germanwings says it cannot confirm that a very brief distress signal was made before flight #4U9525 crashed http://t.co/Pbr82b0Eul,germanwings-crash,1,Sky News/SkyNews,1964040,17,39,en,0,,,
2383,The mother of the boy killed in #Ferguson speaking to media about the loss of her son. http://t.co/YlxEDKoebB,ferguson,1,Antonio French/AntonioFrench,100400,1031,410,en,1,,,
4311,Texas police officer receives death threats after video shows him fatally shooting a puppy http://t.co/h7nQ4ZG5eS http://t.co/nRWe0jqKYy,ottawashooting,1,KTLA/KTLA,140600,673,108,en,1,,,
1285,"""There are no jokes in Islam."" -Ayatollah Khomeini 
""Every joke is a tiny revolution."" -George Orwell #CharlieHebdo",charliehebdo,1,Gavin McInnes/Gavin_McInnes,42879,279,690,en,1,,,
4938,A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege http://t.co/hygtXFzItO,sydneysiege,1,TIMES NOW/timesnow,1640970,49,108,en,0,,,
5180,This Facebook post about Australia &amp, #sydneysiege is absolutely worth reading #illridewithyou http://t.co/FIC5S8vLir http://t.co/oXeiRhyje7,sydneysiege,1,MTV UK/MTVUK,1377009,11438,4271,en,1,,
3930,"#leafs could hear shots from their rooms, I am told. #OttawaShooting",ottawashooting,1,Kevin McGran/kevin_mcgran,11103,1245,111,en,0,,,
4384,Thoughts and prayers go out to everyone downtown Ottawa right now. #PrayForOttawa Special thanks to the officers protecting us.,ottawashooting,1,Cody Ceci/Cecer_83,17815,332,240,en,1,,,
1591,"#JeSuisCharlie 
They're only cartoons ,or am I also prone to being killed for posting them http://t.co/f0bWALfCPl",charliehebdo,1,Alexis /notxsane,2709,961,258,en,1,,,
5136,Australians unites against #racism with #illridewithyou following #sydneysiege http://t.co/XTEWFBu7k3 http://t.co/uafLUq7MvF,sydneysiege,1,news.com.au/newscomauHQ,170147,4176,1687,en,1,,,
2162,"Assuming #MichaelBrown and #DorianJohnson were involved in robbery, when can we expect President Obama's apology to the #Ferguson PD?
#tcot",ferguson,1,Larry Elder/larryelder,50981,6075,119,en,0,,,
2396,Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice http://t.co/GpQT6cGLgJ,ferguson,1,3ChicsPolitico/3ChicsPolitico,2599,736,102,en,1,,,
317,"Suspect in Montrouge killing also suspected in today's market standoff in Paris, source tells CNN affiliate BFMTV. http://t.co/7Bxdhozq4H",charliehebdo,1,CNN Breaking News/cnnbrk,22713961,113,228,en,0,,,
5205,"Walked past the lindt cafe at around 9:20, never would think that this event would occur only minutes later. #sydneysiege",sydneysiege,1,Chris Proctor/CProctor,83324,164,106,en,1,,,
3111,"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. #Ferguson http://t.co/NGBe1T2AHj",ferguson,1,Yasiin Báe/BranTheDon_,552,291,131,en,1,,,
4036,Harper cancels Malala citizenship event in wake of Ottawa shootings http://t.co/jZGipsGIK6 #OttawaShooting http://t.co/FG7pcHuDmK,ottawashooting,1,The Globe and Mail/globeandmail,543301,415,210,en,0,,,
795,BREAKING NEWS: Gunfire and explosions heard at the warehouse in north-east Paris where a hostage is being held.,charliehebdo,1,Breaking News Feed/PzFeed,213434,2267,125,en,1,,,
3020,You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson,ferguson,1,Elon James White/elonjames,28655,521,346,en,1,,,
1711,PHOTO: Forensic experts examine the car believed to have been used as the escape vehicle in the Charlie Hebdo attack: http://t.co/9hYrbOBo3w,charliehebdo,1,The Associated Press/AP,4540318,7352,101,en,1,,,
3387,"The copilot of the Germanwings plans, Andreas Guenter Lubitz, appeared to want to ""destroy the plane,"" French prosecutor says.",germanwings-crash,1,Terry Moran/TerryMoran,1183689,533,32,en,0,,,
36,One suspect in the #CharlieHebdo shooting has handed himself in, two others remain at large: http://t.co/B8B2db88l6 http://t.co/cXVCGoxGzD,charliehebdo,1,Wall Street Journal/WSJ,5576702,974,212,en,0,,
913,"At least 5 hostages in kosher supermarket in eastern Paris, according to reports: http://t.co/lmUljawKdu http://t.co/B1CKrZGJwf",charliehebdo,1,CBSN/CBSNLive,4628,408,136,en,1,,,
3972,#Ottawa police confirm shooting at War Memorial. Reports say victim may be a soldier.,ottawashooting,1,CBC News Alerts/CBCAlerts,357541,263,248,en,0,,,
4133,#BREAKING Minister of Employment Jason Kenney confirms the soldier shot in Ottawa is dead http://t.co/lKTCYy4qry http://t.co/COnhvF3DyU,ottawashooting,1,TorontoStar/TorontoStar,283508,338,1244,en,0,,,
974,"People who have actually died of being offended: 0
People who have died because others were offended: far too many.
#CharlieHebdo",charliehebdo,1,Dave Morris/MirabilisDave,1692,1403,257,en,1,,,
983,"Charlie Hebdo, we love you",charliehebdo,1,The Daily Mash/thedailymash,93337,4037,417,en,1,,,
5230,#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,sydneysiege,1,CTV News/CTVNews,190751,339,106,en,1,,,
1418,The attack on Charlie Hebdo is an attack on freedom: The leading article from the new Spectator magazine: http://t.co/shBDPyy4et,charliehebdo,1,The Spectator/spectator,51724,467,101,en,1,,,
1560,Solidarity with #JeSuisCharlie mass posting Charlie Hebdo cartoons 2 pm today UK time http://t.co/Tq1cCR5uX5 … @englishpen @IndexCensorship,charliehebdo,1,Stephen Fry/stephenfry,8382709,51296,519,en,1,,,
4135,My thoughts &amp, prayers are with the family &amp, friends of the soldier killed today in the line of duty in Ottawa. Our nation mourns your loss.,ottawashooting,1,Lois Brown /MPLoisBrown,4369,1040,123,en,0,
4265,Why Canada is great RT @BadatYusuf: Message from Toronto Police to Imams and Mosques in wake of #OttawaShootings: http://t.co/2ay2sq4MeJ,ottawashooting,1,HuffPost Canada/HuffPostCanada,117556,2811,200,en,1,,,
1355,"""To kill someone for making fun of you is a tacit confession of your own impotence""  http://t.co/M8UXYm5N4e #CharlieHebdo #JeSuisCharlie",charliehebdo,1,Salon.com/Salon,447115,5847,146,en,1,,,
5505,"#ISIS is to #Islam what the Westboro Baptist Church is to #Christianity:

An abomination. 

#siege #sydneysiege #MartinPlace #Lindt #Islamic",sydneysiege,1,Kon Karapanagiotidis/Kon__K,10599,2118,132,en,1,,,
987,"Good morning from #Paris where we will have the latest on the #CharlieHebdo attack. 9am in Paris, 3am in the east http://t.co/oRX61fCUke",charliehebdo,1,Chris Cuomo/ChrisCuomo,1075577,708,119,en,1,,,
2682,"Follow Amnesty delegation on the ground in #Ferguson to observe, collect testimony http://t.co/srQ7W2vAyx",ferguson,1,AmnestyInternational/amnesty,1138047,6610,104,en,1,,,
1640,"#CharlieHebdo attack, now car set on fire outside synagogue - more Islamist terror in #France? http://t.co/mUjQ9qJdrN http://t.co/kAQrLbZJLy",charliehebdo,1,MichaelDickson/michaeldickson,10898,8222,220,en,1,,,
1290,Over 1000 French nationals gather in Martin Place in Sydney to remember victims of the #CharlieHebdo attack. http://t.co/6XibnO54MZ,charliehebdo,1,Mohamed Taha/Mo_Taha1,1995,1336,332,en,1,,,
3681,"“If our fears are confirmed, this is a dark day for Lufthansa,” says CEO of Germanwings' parent company after crash http://t.co/tJVCCJSY4G",germanwings-crash,1,Wall Street Journal/WSJ,6049907,1012,118,en,1,,,
1380,"87 y.o French cartoonist Uderzo, creator of Asterix, comes out of retirement for #CharlieHebdo (H/T @WilliamsJon): http://t.co/6uBOTl9pzO",charliehebdo,1,Martyn McLaughlin/MartynMcL,6242,1706,738,en,1,,,
1933,"Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K",charliehebdo,1,New Statesman/NewStatesman,95783,3311,105,en,1,,,
4879,"please repost this and stay out of Sydney on New Years, better safe than sorry! http://t.co/hh0PHk55Ps",sydneysiege,1,emily/emilywby,2493,538,112,en,0,,,
3160,Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp, video police public activity in #Ferguson http://t.co/yMVAOOh5xD,ferguson,1,ACLU National/ACLU,206194,365,229,en,1,,
2030,"Reports say #CharlieHebdo suspects have been killed, hostages freed in both locations. http://t.co/EBbK7ny8Cx",charliehebdo,1,Fox News/FoxNews,4735623,381,513,en,1,,,
892,The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie http://t.co/rpNHS7BmiL,charliehebdo,1,Matthew Hunt/matthew_hunt,267,101,204,en,1,,,
4069,UPDATE: Attacker shot dead in Parliament after soldier shot at War Memorial http://t.co/pp6hcfWcRw #OttawaShooting http://t.co/tx8j82FOYc,ottawashooting,1,CBC News/CBCNews,639231,1939,1259,en,0,,,
4255,Our thoughts are with Ottawa today. Important to always look for the helpers. http://t.co/JiH33zfgwQ,ottawashooting,1,Peel School Board/PeelSchools,28285,1575,331,en,1,,,
2,"Charlie Hebdo killers say they ""want to die like martyrs"". I suspect the French police will be happy to oblige ...",charliehebdo,1,Andrew Neil/afneil,200421,176,141,en,0,,,
2109,Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,ferguson,1,Mashable/mashable,4259965,2771,219,en,0,,,
849,"BREAKING: Charlie Hebdo editor and cartoonist Stephane Charbonnier among dead in attack on magazine, police say. http://t.co/ak9mTVfJdR",charliehebdo,1,CNN International/cnni,3022034,389,300,en,1,,,
2737,#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,ferguson,1,Antonio French/AntonioFrench,103907,1031,431,en,1,,,
2466,Current situation in #ferguson http://t.co/plUngrLNQY,ferguson,1,Conetta/BmoreConetta,4783,1137,1115,en,1,,,
1914,Sums up the absurdity of the killings. #CharlieHebdo (by @davpope) http://t.co/VZk0mRqgKy #cartoon,charliehebdo,1,Amro Ali/_amroali,4695,763,394,en,1,,,
